labels,mm_x,mm_y,mm_z,surfmm_x,surfmm_y,surfmm_z,vox_x,vox_y,vox_z,roi,roiNum
LB7,-45.76923076923077,-38.730769230769226,-16.19230769230768,-44.76923076923077,-21.730769230769223,-35.19230769230768,172,163,106,ctx-lh-inferiortemporal,1009.0
LB8,-49.20833333333334,-41.375,-15.833333333333345,-48.20833333333334,-24.375,-34.83333333333334,176,162,103,ctx-lh-inferiortemporal,1009.0
LC1,-22.568181818181813,-28.522727272727263,6.5,-21.568181818181813,-11.522727272727266,-12.5,149,140,116,Left-Thalamus-Proper,10.0
LC2,-25.51111111111112,-31.48888888888889,3.73333333333332,-24.51111111111112,-14.488888888888894,-15.26666666666668,152,143,113,Left-Thalamus-Proper,10.0
LC3,-28.72727272727272,-34.51515151515152,1.0909090909090935,-27.72727272727272,-17.515151515151516,-17.909090909090907,155,145,110,Left-Hippocampus,17.0
LC4,-31.94736842105263,-36.71052631578948,-1.2631578947368496,-30.94736842105263,-19.71052631578948,-20.26315789473685,158,148,108,Left-Hippocampus,17.0
LC5,-35.69999999999999,-40.150000000000006,-3.8499999999999934,-34.69999999999999,-23.15000000000001,-22.849999999999994,162,150,104,Left-Hippocampus,17.0
LE1,-37.72131147540984,6.032786885245912,-12.967213114754088,-36.72131147540984,23.032786885245912,-31.967213114754088,164,159,151,ctx-lh-insula,1035.0
LE2,-38.54347826086956,6.9130434782608745,-6.543478260869563,-37.54347826086956,23.913043478260875,-25.543478260869563,165,153,151,ctx-lh-insula,1035.0
LE3,-39.28571428571428,8.25,-1.0,-38.28571428571428,25.25,-20.0,166,148,153,ctx-lh-insula,1035.0
LE4,-41.25,9.818181818181811,4.931818181818187,-40.25,26.818181818181813,-14.068181818181811,168,142,154,ctx-lh-parsopercularis,1018.0
LE5,-42.595744680851055,10.80851063829786,11.38297872340425,-41.595744680851055,27.80851063829786,-7.61702127659575,169,135,155,ctx-lh-parsopercularis,1018.0
LE6,-44.05000000000001,10.849999999999994,16.349999999999994,-43.05000000000001,27.849999999999994,-2.6500000000000057,171,130,155,ctx-lh-parsopercularis,1018.0
LE7,-44.41860465116278,11.325581395348848,20.930232558139537,-43.41860465116278,28.32558139534885,1.9302325581395363,171,126,156,ctx-lh-parsopercularis,1018.0
LE8,-45.94871794871796,12.641025641025635,25.66666666666667,-44.94871794871796,29.641025641025635,6.666666666666671,172,121,157,ctx-lh-parsopercularis,1018.0
LF1,-34.44999999999999,-10.875,-13.324999999999989,-33.44999999999999,6.125,-32.32499999999999,161,160,134,Left-Putamen,12.0
LF2,-32.87234042553192,-11.170212765957444,-8.085106382978722,-31.87234042553192,5.829787234042556,-27.08510638297872,159,155,133,Left-Putamen,12.0
LF3,-31.924528301886795,-12.037735849056617,-2.0,-30.924528301886795,4.962264150943383,-21.0,158,149,132,Left-Putamen,12.0
LF4,-32.16,-12.060000000000002,3.819999999999993,-31.16,4.939999999999998,-15.180000000000009,159,143,132,Left-Putamen,12.0
LF5,-32.26666666666668,-11.577777777777785,8.444444444444457,-31.26666666666668,5.422222222222217,-10.555555555555545,159,138,133,ctx-lh-insula,1035.0
LF6,-33.16216216216216,-12.486486486486484,13.621621621621614,-32.16216216216216,4.513513513513516,-5.378378378378386,160,133,132,ctx-lh-insula,1035.0
LF7,-32.81818181818181,-13.090909090909092,19.090909090909093,-31.818181818181813,3.9090909090909065,0.0909090909090934,159,127,131,ctx-lh-insula,1035.0
LI1,-12.840000000000003,12.400000000000006,-20.599999999999994,-11.840000000000003,29.40000000000001,-39.6,139,167,157,ctx-lh-medialorbitofrontal,1014.0
LI2,-16.75,15.074999999999989,-13.425000000000011,-15.75,32.07499999999999,-32.42500000000001,143,160,160,ctx-lh-lateralorbitofrontal,1012.0
LI3,-21.538461538461547,17.025641025641022,-2.666666666666657,-20.538461538461547,34.02564102564102,-21.666666666666657,148,149,162,Left-Putamen,12.0
LI4,-26.15217391304347,19.63043478260869,7.434782608695656,-25.15217391304347,36.63043478260869,-11.565217391304344,153,139,164,ctx-lh-insula,1035.0
LI6,-35.46666666666667,27.066666666666663,31.46666666666667,-34.46666666666667,44.06666666666666,12.466666666666669,162,115,172,ctx-lh-rostralmiddlefrontal,1027.0
LI7,-42.54761904761904,27.833333333333343,38.07142857142857,-41.54761904761904,44.83333333333334,19.07142857142857,169,108,172,ctx-lh-rostralmiddlefrontal,1027.0
LJ1,-11.28,52.96000000000001,-5.400000000000006,-10.28,69.96000000000001,-24.40000000000001,138,152,197,ctx-lh-medialorbitofrontal,1014.0
LJ2,-19.45652173913044,49.95652173913044,-1.1086956521739069,-18.45652173913044,66.95652173913044,-20.108695652173907,146,148,194,ctx-lh-medialorbitofrontal,1014.0
LJ4,-38.46938775510205,43.448979591836746,8.102040816326536,-37.46938775510205,60.448979591836746,-10.897959183673464,165,138,188,ctx-lh-rostralmiddlefrontal,1027.0
LJ5,-50.245901639344254,40.11475409836066,11.639344262295085,-49.245901639344254,57.11475409836066,-7.360655737704917,177,135,185,ctx-lh-parstriangularis,1020.0
LK1,-5.714285714285722,-41.82857142857142,26.77142857142857,-4.714285714285722,-24.828571428571426,7.771428571428572,132,120,103,ctx-lh-isthmuscingulate,1010.0
LK2,-17.0,-45.85185185185185,27.55555555555556,-16.0,-28.851851851851848,8.555555555555557,144,119,99,ctx-lh-isthmuscingulate,1010.0
LK4,-35.80000000000001,-49.650000000000006,30.52500000000001,-34.80000000000001,-32.650000000000006,11.525000000000006,162,116,95,ctx-lh-supramarginal,1031.0
LK5,-47.1764705882353,-46.647058823529406,31.09803921568627,-46.1764705882353,-29.64705882352941,12.09803921568627,174,115,98,ctx-lh-supramarginal,1031.0
LK6,-56.13793103448276,-45.93103448275862,31.620689655172413,-55.13793103448276,-28.93103448275862,12.620689655172413,183,115,99,ctx-lh-supramarginal,1031.0
LM1,-5.02000000000001,34.24000000000001,6.879999999999996,-4.02000000000001,51.24000000000001,-12.120000000000005,132,140,179,ctx-lh-rostralanteriorcingulate,1026.0
LM2,-12.195121951219503,33.85365853658536,18.65853658536585,-11.195121951219503,50.85365853658536,-0.3414634146341484,139,128,178,ctx-lh-rostralanteriorcingulate,1026.0
LM4,-26.46428571428572,34.071428571428584,37.5,-25.46428571428572,51.07142857142858,18.5,153,109,179,ctx-lh-rostralmiddlefrontal,1027.0
LM5,-32.42105263157896,35.21052631578948,47.34210526315789,-31.42105263157896,52.21052631578948,28.34210526315789,159,99,180,ctx-lh-rostralmiddlefrontal,1027.0
LN1,-8.787234042553195,21.0,31.55319148936171,-7.787234042553194,38.0,12.553191489361708,135,115,166,ctx-lh-superiorfrontal,1028.0
LN2,-13.333333333333345,21.37777777777777,39.51111111111111,-12.333333333333345,38.377777777777766,20.511111111111106,140,107,166,ctx-lh-superiorfrontal,1028.0
LN3,-21.621212121212125,20.42424242424244,47.75757575757575,-20.621212121212125,37.42424242424244,28.75757575757575,148,99,165,ctx-lh-superiorfrontal,1028.0
LN4,-25.94915254237287,20.67796610169492,57.42372881355932,-24.94915254237287,37.67796610169492,38.42372881355932,152,89,165,ctx-lh-superiorfrontal,1028.0
RA1,18.29629629629629,-6.703703703703695,-18.851851851851848,19.29629629629629,10.296296296296305,-37.85185185185185,108,165,138,Right-Hippocampus,53.0
RA2,23.0625,-8.28125,-19.84375,24.0625,8.71875,-38.84375,103,166,136,Right-Hippocampus,53.0
RA3,28.227272727272734,-9.75,-19.636363636363622,29.227272727272734,7.25,-38.636363636363626,98,166,135,Right-Hippocampus,53.0
RA4,32.861111111111114,-11.083333333333345,-20.416666666666657,33.861111111111114,5.916666666666657,-39.41666666666666,94,167,133,Right-Hippocampus,53.0
RB1,32.2,-10.400000000000006,-13.044444444444451,33.2,6.599999999999994,-32.04444444444445,94,160,134,Right-Putamen,51.0
RB2,36.45238095238095,-13.190476190476204,-13.23809523809524,37.45238095238095,3.809523809523796,-32.23809523809524,90,160,131,ctx-rh-insula,2035.0
RC1,28.36,-29.06,-7.300000000000011,29.36,-12.060000000000002,-26.30000000000001,98,154,115,Right-Hippocampus,53.0
RC2,33.58181818181818,-29.345454545454544,-7.800000000000011,34.58181818181818,-12.345454545454544,-26.80000000000001,93,154,115,Right-Hippocampus,53.0
RC4,43.30232558139535,-28.37209302325581,-6.534883720930225,44.30232558139535,-11.372093023255816,-25.534883720930225,83,153,116,ctx-rh-middletemporal,2015.0
RC5,48.375,-29.0,-7.125,49.375,-12.0,-26.125,78,154,116,ctx-rh-middletemporal,2015.0
RC6,53.57575757575758,-29.545454545454547,-6.181818181818187,54.57575757575758,-12.545454545454549,-25.181818181818187,73,153,115,ctx-rh-middletemporal,2015.0
RC7,58.85714285714286,-29.42857142857143,-5.928571428571416,59.85714285714286,-12.42857142857143,-24.928571428571416,68,152,115,ctx-rh-middletemporal,2015.0
RC8,63.46666666666667,-29.46666666666667,-6.133333333333326,64.46666666666667,-12.466666666666669,-25.13333333333333,63,153,115,ctx-rh-middletemporal,2015.0
RD1,26.714285714285708,-56.04761904761905,-4.476190476190482,27.714285714285708,-39.04761904761905,-23.47619047619048,100,151,88,ctx-rh-fusiform,2007.0
RD2,31.766666666666666,-53.36666666666666,-4.033333333333331,32.766666666666666,-36.36666666666666,-23.03333333333333,95,151,91,ctx-rh-fusiform,2007.0
RD3,37.5945945945946,-52.02702702702703,-3.729729729729741,38.5945945945946,-35.02702702702703,-22.72972972972974,89,150,92,ctx-rh-inferiortemporal,2009.0
RD4,42.06896551724138,-50.96551724137932,-2.931034482758633,43.06896551724138,-33.96551724137932,-21.931034482758637,84,149,94,ctx-rh-inferiortemporal,2009.0
RD6,50.05555555555556,-47.16666666666667,0.0555555555555429,51.05555555555556,-30.16666666666667,-18.944444444444457,76,146,97,ctx-rh-middletemporal,2015.0
RD7,53.5945945945946,-44.94594594594595,0.4054054054054177,54.5945945945946,-27.94594594594595,-18.594594594594582,73,146,100,ctx-rh-middletemporal,2015.0
RD8,57.310344827586206,-43.241379310344826,1.0689655172413666,58.310344827586206,-26.241379310344826,-17.931034482758633,69,145,101,ctx-rh-middletemporal,2015.0
RE1,35.652173913043484,9.456521739130435,-4.673913043478251,36.65217391304349,26.45652173913044,-23.67391304347825,91,151,154,ctx-rh-insula,2035.0
RE2,35.758620689655174,10.724137931034477,0.3103448275862206,36.75862068965517,27.72413793103448,-18.68965517241378,91,146,155,ctx-rh-insula,2035.0
RE3,35.8780487804878,12.26829268292684,5.414634146341456,36.8780487804878,29.26829268292684,-13.585365853658544,91,141,157,ctx-rh-insula,2035.0
RE4,38.0,14.069767441860478,10.41860465116278,39.0,31.06976744186048,-8.58139534883722,89,136,159,ctx-rh-parsopercularis,2018.0
RE5,40.30952380952381,16.095238095238102,17.5,41.30952380952381,33.0952380952381,-1.5,86,129,161,ctx-rh-parsopercularis,2018.0
RE6,41.22857142857143,17.371428571428567,23.371428571428567,42.22857142857143,34.37142857142857,4.371428571428567,85,123,162,ctx-rh-parsopercularis,2018.0
RE7,42.526315789473685,19.34210526315789,27.526315789473685,43.526315789473685,36.34210526315789,8.526315789473685,84,119,164,ctx-rh-rostralmiddlefrontal,2027.0
RE8,43.8,19.27500000000001,31.625,44.8,36.275000000000006,12.625,83,115,164,ctx-rh-rostralmiddlefrontal,2027.0
RF1,34.1639344262295,-6.950819672131161,-3.1803278688524586,35.1639344262295,10.04918032786884,-22.18032786885246,92,150,138,ctx-rh-insula,2035.0
RF2,35.88636363636364,-6.181818181818187,1.7954545454545323,36.88636363636364,10.818181818181811,-17.204545454545467,91,145,138,ctx-rh-insula,2035.0
RF3,37.125,-4.775000000000006,8.025000000000006,38.125,12.224999999999994,-10.974999999999994,89,138,140,ctx-rh-insula,2035.0
RF4,38.5,-2.6875,12.9375,39.5,14.3125,-6.0625,88,134,142,ctx-rh-insula,2035.0
RF5,40.057142857142864,-1.5142857142857054,17.314285714285717,41.057142857142864,15.485714285714296,-1.6857142857142833,86,129,143,ctx-rh-precentral,2024.0
RF6,40.8,0.2285714285714277,23.714285714285708,41.8,17.228571428571428,4.714285714285708,86,123,145,ctx-rh-precentral,2024.0
RF7,40.39473684210526,1.4210526315789591,29.5,41.39473684210526,18.42105263157896,10.5,86,117,146,ctx-rh-precentral,2024.0
RF8,39.92307692307692,2.34615384615384,36.0,40.92307692307692,19.34615384615384,17.0,87,111,147,ctx-rh-precentral,2024.0
RG1,4.238095238095241,21.23809523809524,-19.8095238095238,5.238095238095241,38.23809523809524,-38.8095238095238,122,166,166,ctx-rh-medialorbitofrontal,2014.0
RG2,6.352941176470594,26.823529411764696,-11.764705882352928,7.352941176470594,43.823529411764696,-30.764705882352928,120,158,171,ctx-rh-rostralanteriorcingulate,2026.0
RG3,8.230769230769226,32.230769230769226,-3.1538461538461604,9.230769230769226,49.230769230769226,-22.15384615384616,118,150,177,ctx-rh-rostralanteriorcingulate,2026.0
RG6,20.64285714285714,42.3095238095238,29.595238095238106,21.64285714285714,59.3095238095238,10.595238095238102,106,117,187,ctx-rh-superiorfrontal,2028.0
RG7,22.608695652173907,46.282608695652186,39.69565217391305,23.608695652173907,63.282608695652186,20.695652173913047,104,107,191,ctx-rh-rostralmiddlefrontal,2027.0
RH1,11.416666666666671,16.125,-13.916666666666655,12.416666666666671,33.125,-32.91666666666666,115,160,161,ctx-rh-medialorbitofrontal,2014.0
RH2,12.75,20.77500000000001,-3.2750000000000057,13.75,37.775000000000006,-22.27500000000001,114,150,165,Right-Caudate,50.0
RH3,15.393939393939393,25.545454545454533,5.060606060606062,16.39393939393939,42.54545454545453,-13.939393939393938,111,141,170,Right-Caudate,50.0
RH5,29.942857142857136,34.31428571428572,24.200000000000003,30.942857142857136,51.31428571428572,5.200000000000003,97,122,179,ctx-rh-rostralmiddlefrontal,2027.0
RH6,31.44736842105263,37.97368421052633,32.65789473684211,32.44736842105263,54.97368421052633,13.65789473684211,95,114,182,ctx-rh-rostralmiddlefrontal,2027.0
RI4,36.04166666666667,33.58333333333334,20.5,37.04166666666667,50.58333333333334,1.5,90,126,178,ctx-rh-rostralmiddlefrontal,2027.0
RI5,38.33333333333333,35.400000000000006,29.66666666666667,39.33333333333333,52.400000000000006,10.666666666666671,88,117,180,ctx-rh-rostralmiddlefrontal,2027.0
RJ1,7.959999999999994,35.44,7.47999999999999,8.959999999999994,52.44,-11.52000000000001,119,139,180,ctx-rh-rostralanteriorcingulate,2026.0
RJ6,34.18181818181819,39.77272727272728,6.954545454545468,35.18181818181819,56.77272727272728,-12.045454545454533,92,140,184,ctx-rh-rostralmiddlefrontal,2027.0
RJ7,37.10526315789474,40.15789473684211,6.89473684210526,38.10526315789474,57.15789473684211,-12.10526315789474,89,140,185,ctx-rh-parstriangularis,2020.0
RJ8,41.3,41.366666666666674,7.400000000000006,42.3,58.366666666666674,-11.599999999999994,85,139,186,ctx-rh-parstriangularis,2020.0
RK1,8.939393939393938,-43.27272727272727,32.848484848484844,9.939393939393938,-26.272727272727263,13.848484848484844,118,114,101,ctx-rh-isthmuscingulate,2010.0
RK2,13.85714285714286,-43.02857142857143,33.34285714285714,14.85714285714286,-26.028571428571425,14.342857142857142,113,113,101,ctx-rh-precuneus,2025.0
RK5,30.103448275862064,-44.08620689655173,33.103448275862064,31.103448275862064,-27.08620689655173,14.103448275862064,96,113,100,ctx-rh-superiorparietal,2029.0
RK6,35.48979591836735,-43.12244897959184,32.244897959183675,36.48979591836735,-26.12244897959184,13.244897959183676,91,114,101,ctx-rh-superiorparietal,2029.0
RK8,44.09090909090909,-40.36363636363636,33.66666666666667,45.09090909090909,-23.36363636363636,14.666666666666671,82,113,104,ctx-rh-supramarginal,2031.0
RL1,2.07692307692308,-42.730769230769226,51.63461538461539,3.07692307692308,-25.730769230769223,32.63461538461539,124,95,102,ctx-rh-precuneus,2025.0
RL2,5.747126436781613,-42.9080459770115,57.114942528735625,6.747126436781613,-25.908045977011497,38.114942528735625,121,89,102,ctx-rh-precuneus,2025.0
RL3,10.39759036144578,-41.13253012048193,63.62650602409639,11.39759036144578,-24.13253012048193,44.62650602409639,116,83,103,ctx-rh-paracentral,2017.0
RL4,13.222222222222229,-38.71428571428571,70.06349206349206,14.222222222222229,-21.714285714285708,51.06349206349206,113,76,106,ctx-rh-precuneus,2025.0
RL5,14.879999999999995,-35.56,75.44,15.879999999999995,-18.56,56.44,112,71,109,ctx-rh-postcentral,2022.0
RL6,15.65517241379311,-32.72413793103448,79.79310344827586,16.65517241379311,-15.724137931034477,60.79310344827586,111,67,112,ctx-rh-postcentral,2022.0
RM2,34.05172413793103,-27.896551724137936,41.189655172413794,35.05172413793103,-10.896551724137936,22.189655172413797,92,105,117,ctx-rh-postcentral,2022.0
RM3,38.24074074074075,-27.79629629629629,44.07407407407408,39.24074074074075,-10.79629629629629,25.07407407407408,88,102,117,ctx-rh-postcentral,2022.0
RM4,42.72222222222223,-25.629629629629637,46.61111111111112,43.72222222222223,-8.629629629629633,27.611111111111114,84,100,119,ctx-rh-postcentral,2022.0
RM5,46.81818181818181,-23.96969696969697,51.18181818181819,47.81818181818181,-6.969696969696969,32.18181818181819,80,95,121,ctx-rh-postcentral,2022.0
RM6,51.13333333333334,-22.03333333333333,55.96666666666667,52.13333333333334,-5.033333333333331,36.96666666666667,75,91,122,ctx-rh-postcentral,2022.0
RN1,47.20689655172414,-35.93103448275862,45.13793103448276,48.20689655172414,-18.93103448275862,26.13793103448276,79,101,109,ctx-rh-supramarginal,2031.0
RN2,51.631578947368425,-33.473684210526315,48.1842105263158,52.631578947368425,-16.473684210526315,29.184210526315795,75,98,111,ctx-rh-supramarginal,2031.0
RN3,57.03225806451613,-33.04838709677419,52.37096774193549,58.03225806451613,-16.048387096774192,33.37096774193549,69,94,111,ctx-rh-supramarginal,2031.0
RO3,28.903225806451616,-52.16129032258064,43.19354838709677,29.903225806451616,-35.16129032258064,24.19354838709677,98,103,92,ctx-rh-superiorparietal,2029.0
RO4,31.29166666666667,-50.66666666666667,46.25,32.29166666666667,-33.66666666666667,27.25,95,100,94,ctx-rh-superiorparietal,2029.0
RO5,35.05769230769231,-46.11538461538461,51.28846153846153,36.05769230769231,-29.115384615384613,32.28846153846153,91,95,98,ctx-rh-superiorparietal,2029.0
RO6,40.1063829787234,-41.63829787234043,54.02127659574468,41.1063829787234,-24.63829787234043,35.02127659574468,86,92,103,ctx-rh-postcentral,2022.0
RO7,44.64150943396227,-39.283018867924525,59.58490566037736,45.64150943396227,-22.283018867924525,40.58490566037736,82,87,105,ctx-rh-postcentral,2022.0
RP1,34.66666666666667,-55.81481481481481,35.25925925925925,35.66666666666667,-38.81481481481481,16.259259259259252,92,111,89,ctx-rh-superiorparietal,2029.0
RP3,43.52380952380952,-53.76190476190476,34.0952380952381,44.52380952380952,-36.76190476190476,15.095238095238102,83,112,91,ctx-rh-inferiorparietal,2008.0
RP4,46.56666666666666,-52.56666666666666,35.099999999999994,47.56666666666666,-35.56666666666666,16.099999999999994,80,111,92,ctx-rh-inferiorparietal,2008.0
RP5,50.65853658536585,-52.34146341463415,36.29268292682927,51.65853658536585,-35.34146341463415,17.292682926829272,76,110,92,ctx-rh-inferiorparietal,2008.0
RP6,55.33333333333333,-51.84444444444445,35.66666666666667,56.33333333333333,-34.84444444444445,16.66666666666667,71,111,93,ctx-rh-inferiorparietal,2008.0
